text,created_at
"Un 4 de octubre, la Chiquitanía nos convocó a pelear por ella. Llegamos uno a uno, fuimos sumando esfuerzos. Doblamos nuestras rodillas, y unidos luchamos. Así empezó todo, con un cabildo, con más de un millón de personas. Con una llama prendida que nos recordó que nos habían quitado la libertad y la esperanza. No te olvides de ese 04 de octubre Bolivia, gracias a él, volviste a ser libre.",2020-10-04
"¡Creemos en Bolivia! ¡Creemos en la unión!

Gracias El Torno y La Guardia por demostrarnos que la gente quiere que su voz llegue al poder, la gente quiere cambio, quiere mejores días.

¡Unidos cambiaremos Bolivia!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-05
"¡Una Bolivia de campeones es posible!

Nuestros deportistas tienen talento, tienen disciplina, tienen pasión, sólo necesitan un gobierno que crea en ellos, que los apoye, que incentive el deporte.

En nuestro plan de gobierno, planteamos propuestas sólidas para que nuestros deportistas tengan condiciones para competir en encuentros deportivos de alto nivel.

#CreoEnElDeporte #CreoEnVos #TuVozAlPoder",2020-10-05
"Señores Carlos Mesa y Luis Arce, después de los encuentros e intentos de debate que han habido, la población aún pide un escenario en el que se contrasten las propuestas y hablemos de pasado y futuro.
Los invito a ir a un debate en serio,
pongamos fecha, se lo debemos a la gente.",2020-10-06
"Quiero cambiar la realidad de aquellas mujeres que tuvieron que renunciar a sus sueños por cuidar a su familia, quiero darles oportunidades para que ser madres no les corte las alas, no las obligue a renunciar a sus planes.

Nuestra propuesta de trabajo por horas puede ser la respuesta para la realidad de muchas mujeres. Así podrán alcanzar la independencia económica, estudiar, abrir su propio negocio y sobreponerse a la dependencia en el hogar.

#CreoEnLasMujeres #CreoEnVos #TuVozAlPoder",2020-10-06
"Creo en una Bolivia unida, una Bolivia para todos.

Creo en mejores días,
Creo en esa gente que se levanta a diario a luchar por su futuro,
Creo en esos jóvenes valientes que tienen ganas de comerse el mundo,
Creo en esas mujeres que no desmayan a pesar de todo.

Creo en una Bolivia unida, una Bolivia para todos.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-07
"Hoy cumple años el amor de mi vida. Recuerdo como si fuera ayer su nacimiento, las ganas de verla crecer y la esperanza de no fallarte como padre.

También recuerdo miles de experiencias únicas a tu lado y aún persiste el dolor de haber tenido que separarme de vos para concluir mis estudios en España.

La vida nos da muchos regalos maravillosos, pero la paternidad es sin duda, el más grande de todos. Agradezco a Dios todos los días por vos María Fernanda, por la dicha y el privilegio de haberte acompañado en el camino a convertirte en la mujer fuerte, independiente y maravillosa que sos.

Aunque mi trabajo como padre ya está más avanzado, es un trabajo que nunca acaba. Las dudas y esa presión en el pecho cada vez que estoy lejos o cuando el teléfono suena y veo tu nombre, siguen ahí y sé que nunca desaparecerán.

Hoy quiero decirte que haber estado y poder seguir estando ahí para vos y tus hermanos, es mi principal motivo de vida.

Te prometí dejarte un mejor país y sé que voy a cumplirte.

¡Feliz cumpleaños hija!
¡Te amo!",2020-10-07
"A esa vieja política que está a acostumbrada a empernarse en el poder, hoy los jóvenes queremos decirles: ¡AHORA NOS TOCA!.
¡La juventud gobernará Bolivia!
#CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder",2020-10-08
"¡Gracias a esa gente hermosa que le pone pausa a su vida un ratito para acompañarnos! ¡Gracias a mi amada Chiquitanía!

Sé que creen en este proyecto porque tienen esperanza de que vendrán días mejores. Tienen mi palabra, no me voy a cansar de luchar hasta que el MAS pague por todos sus crímenes y limpiemos este país de corruptos, de delincuentes y maleantes.

¡De la mano de ustedes vamos a cambiar Bolivia!

Gracias Roboré, San Ignacio y Concepción

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-08
"CHUQUISACA CREE
Muyupampa y Monteagudo dos municipios agrícolas en pleno desarrollo, con un potencial increíble que anhelan mejores días, apoyan el cambio.

Creo en ustedes, creo en Chuquisaca, creo que unidos vamos a llevar sus voces al poder y así construir la Bolivia que merecemos.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-08
